id,"level","place_name","place_id",yr,index_nsa
11839,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1977,33.61
11840,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1978,38.86
11841,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1979,45.22
11842,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1980,49.77
11843,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1981,54.28
11844,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1982,54.66
11845,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1983,53.91
11846,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1984,56.77
11847,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1985,59.91
11848,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1986,64.28
11849,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1987,72.75
11850,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1988,85.14
11851,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1989,97.4
11852,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1990,100.78
11853,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1991,101.24
11854,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1992,102.4
11855,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1993,102.78
11856,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1994,101.46
11857,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1995,101.17
11858,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1996,101.77
11859,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1997,102.34
11860,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1998,105.07
11861,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",1999,109.58
11862,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2000,118.39
11863,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2001,130.76
11864,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2002,148.42
11865,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2003,165.28
11866,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2004,195.83
11867,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2005,237.95
11868,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2006,261.42
11869,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2007,256.18
11870,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2008,233.08
11871,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2009,214.41
11872,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2010,210.99
11873,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2011,207.29
11874,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2012,207.42
11875,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2013,215.06
11876,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2014,222.05
11877,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2015,226.6
11878,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2016,233.64
11879,"MSA","Silver Spring-Frederick-Rockville, MD (MSAD)","43524",2017,241.26
11880,"MSA","Sioux City, IA-NE-SD","43580",1988,67.92
11881,"MSA","Sioux City, IA-NE-SD","43580",1989,69.89
11882,"MSA","Sioux City, IA-NE-SD","43580",1990,74.6
11883,"MSA","Sioux City, IA-NE-SD","43580",1991,78.6
11884,"MSA","Sioux City, IA-NE-SD","43580",1992,83.64
11885,"MSA","Sioux City, IA-NE-SD","43580",1993,89.78
11886,"MSA","Sioux City, IA-NE-SD","43580",1994,96.14
11887,"MSA","Sioux City, IA-NE-SD","43580",1995,102.1
11888,"MSA","Sioux City, IA-NE-SD","43580",1996,109.54
11889,"MSA","Sioux City, IA-NE-SD","43580",1997,113.3
11890,"MSA","Sioux City, IA-NE-SD","43580",1998,118.16
11891,"MSA","Sioux City, IA-NE-SD","43580",1999,121.33
11892,"MSA","Sioux City, IA-NE-SD","43580",2000,123.32
11893,"MSA","Sioux City, IA-NE-SD","43580",2001,128.36
11894,"MSA","Sioux City, IA-NE-SD","43580",2002,131.24
11895,"MSA","Sioux City, IA-NE-SD","43580",2003,135.49
11896,"MSA","Sioux City, IA-NE-SD","43580",2004,137.44
11897,"MSA","Sioux City, IA-NE-SD","43580",2005,141.08
11898,"MSA","Sioux City, IA-NE-SD","43580",2006,144.99
11899,"MSA","Sioux City, IA-NE-SD","43580",2007,149.67
11900,"MSA","Sioux City, IA-NE-SD","43580",2008,151.43
11901,"MSA","Sioux City, IA-NE-SD","43580",2009,153.51
11902,"MSA","Sioux City, IA-NE-SD","43580",2010,155.51
11903,"MSA","Sioux City, IA-NE-SD","43580",2011,154.26
11904,"MSA","Sioux City, IA-NE-SD","43580",2012,157.98
11905,"MSA","Sioux City, IA-NE-SD","43580",2013,162.67
11906,"MSA","Sioux City, IA-NE-SD","43580",2014,166.2
11907,"MSA","Sioux City, IA-NE-SD","43580",2015,174.22
11908,"MSA","Sioux City, IA-NE-SD","43580",2016,184.79
11909,"MSA","Sioux City, IA-NE-SD","43580",2017,193.84
11910,"MSA","Sioux Falls, SD","43620",1986,71.47
11911,"MSA","Sioux Falls, SD","43620",1987,73.18
11912,"MSA","Sioux Falls, SD","43620",1988,71.81
11913,"MSA","Sioux Falls, SD","43620",1989,74.38
11914,"MSA","Sioux Falls, SD","43620",1990,77.41
11915,"MSA","Sioux Falls, SD","43620",1991,81.7
11916,"MSA","Sioux Falls, SD","43620",1992,86.68
11917,"MSA","Sioux Falls, SD","43620",1993,92.26
11918,"MSA","Sioux Falls, SD","43620",1994,99.06
11919,"MSA","Sioux Falls, SD","43620",1995,103.24
11920,"MSA","Sioux Falls, SD","43620",1996,106.97
11921,"MSA","Sioux Falls, SD","43620",1997,110.5
11922,"MSA","Sioux Falls, SD","43620",1998,116.06
11923,"MSA","Sioux Falls, SD","43620",1999,120.35
11924,"MSA","Sioux Falls, SD","43620",2000,124.92
11925,"MSA","Sioux Falls, SD","43620",2001,131.29
11926,"MSA","Sioux Falls, SD","43620",2002,136.64
11927,"MSA","Sioux Falls, SD","43620",2003,141.63
11928,"MSA","Sioux Falls, SD","43620",2004,147.89
11929,"MSA","Sioux Falls, SD","43620",2005,155.88
11930,"MSA","Sioux Falls, SD","43620",2006,160.57
11931,"MSA","Sioux Falls, SD","43620",2007,165.25
11932,"MSA","Sioux Falls, SD","43620",2008,168.52
11933,"MSA","Sioux Falls, SD","43620",2009,168.56
11934,"MSA","Sioux Falls, SD","43620",2010,165.97
11935,"MSA","Sioux Falls, SD","43620",2011,166.25
11936,"MSA","Sioux Falls, SD","43620",2012,167.92
11937,"MSA","Sioux Falls, SD","43620",2013,173.22
11938,"MSA","Sioux Falls, SD","43620",2014,178.95
11939,"MSA","Sioux Falls, SD","43620",2015,188.19
11940,"MSA","Sioux Falls, SD","43620",2016,197.69
11941,"MSA","Sioux Falls, SD","43620",2017,211.37
11942,"MSA","South Bend-Mishawaka, IN-MI","43780",1982,49.88
11943,"MSA","South Bend-Mishawaka, IN-MI","43780",1983,61.6
11944,"MSA","South Bend-Mishawaka, IN-MI","43780",1984,63.2
11945,"MSA","South Bend-Mishawaka, IN-MI","43780",1985,66.43
11946,"MSA","South Bend-Mishawaka, IN-MI","43780",1986,71.17
11947,"MSA","South Bend-Mishawaka, IN-MI","43780",1987,75.58
11948,"MSA","South Bend-Mishawaka, IN-MI","43780",1988,78.75
11949,"MSA","South Bend-Mishawaka, IN-MI","43780",1989,82.04
11950,"MSA","South Bend-Mishawaka, IN-MI","43780",1990,84.25
11951,"MSA","South Bend-Mishawaka, IN-MI","43780",1991,86.52
11952,"MSA","South Bend-Mishawaka, IN-MI","43780",1992,89.46
11953,"MSA","South Bend-Mishawaka, IN-MI","43780",1993,92.32
11954,"MSA","South Bend-Mishawaka, IN-MI","43780",1994,95.6
11955,"MSA","South Bend-Mishawaka, IN-MI","43780",1995,100.78
11956,"MSA","South Bend-Mishawaka, IN-MI","43780",1996,106.22
11957,"MSA","South Bend-Mishawaka, IN-MI","43780",1997,111.05
11958,"MSA","South Bend-Mishawaka, IN-MI","43780",1998,116.09
11959,"MSA","South Bend-Mishawaka, IN-MI","43780",1999,120.42
11960,"MSA","South Bend-Mishawaka, IN-MI","43780",2000,124.88
11961,"MSA","South Bend-Mishawaka, IN-MI","43780",2001,131.2
11962,"MSA","South Bend-Mishawaka, IN-MI","43780",2002,135.11
11963,"MSA","South Bend-Mishawaka, IN-MI","43780",2003,139.32
11964,"MSA","South Bend-Mishawaka, IN-MI","43780",2004,144.64
11965,"MSA","South Bend-Mishawaka, IN-MI","43780",2005,151.06
11966,"MSA","South Bend-Mishawaka, IN-MI","43780",2006,153.71
11967,"MSA","South Bend-Mishawaka, IN-MI","43780",2007,157.54
11968,"MSA","South Bend-Mishawaka, IN-MI","43780",2008,156.33
11969,"MSA","South Bend-Mishawaka, IN-MI","43780",2009,152.44
11970,"MSA","South Bend-Mishawaka, IN-MI","43780",2010,148.41
11971,"MSA","South Bend-Mishawaka, IN-MI","43780",2011,144.03
11972,"MSA","South Bend-Mishawaka, IN-MI","43780",2012,143.88
11973,"MSA","South Bend-Mishawaka, IN-MI","43780",2013,144.16
11974,"MSA","South Bend-Mishawaka, IN-MI","43780",2014,146.44
11975,"MSA","South Bend-Mishawaka, IN-MI","43780",2015,151.24
11976,"MSA","South Bend-Mishawaka, IN-MI","43780",2016,159.66
11977,"MSA","South Bend-Mishawaka, IN-MI","43780",2017,168.28
11978,"MSA","Spartanburg, SC","43900",1986,73.06
11979,"MSA","Spartanburg, SC","43900",1987,76.39
11980,"MSA","Spartanburg, SC","43900",1988,76.41
11981,"MSA","Spartanburg, SC","43900",1989,81.23
11982,"MSA","Spartanburg, SC","43900",1990,83.76
11983,"MSA","Spartanburg, SC","43900",1991,86.47
11984,"MSA","Spartanburg, SC","43900",1992,89.59
11985,"MSA","Spartanburg, SC","43900",1993,93.08
11986,"MSA","Spartanburg, SC","43900",1994,96.94
11987,"MSA","Spartanburg, SC","43900",1995,102.58
11988,"MSA","Spartanburg, SC","43900",1996,108.35
11989,"MSA","Spartanburg, SC","43900",1997,112.65
11990,"MSA","Spartanburg, SC","43900",1998,118.49
11991,"MSA","Spartanburg, SC","43900",1999,121.93
11992,"MSA","Spartanburg, SC","43900",2000,124.37
11993,"MSA","Spartanburg, SC","43900",2001,131.58
11994,"MSA","Spartanburg, SC","43900",2002,134.58
11995,"MSA","Spartanburg, SC","43900",2003,138.22
11996,"MSA","Spartanburg, SC","43900",2004,140.9
11997,"MSA","Spartanburg, SC","43900",2005,145.19
11998,"MSA","Spartanburg, SC","43900",2006,148.41
11999,"MSA","Spartanburg, SC","43900",2007,153.46
12000,"MSA","Spartanburg, SC","43900",2008,155.59
12001,"MSA","Spartanburg, SC","43900",2009,156.59
12002,"MSA","Spartanburg, SC","43900",2010,150.8
12003,"MSA","Spartanburg, SC","43900",2011,144.42
12004,"MSA","Spartanburg, SC","43900",2012,143.67
12005,"MSA","Spartanburg, SC","43900",2013,144.27
12006,"MSA","Spartanburg, SC","43900",2014,145.77
12007,"MSA","Spartanburg, SC","43900",2015,153.23
12008,"MSA","Spartanburg, SC","43900",2016,159.15
12009,"MSA","Spartanburg, SC","43900",2017,169.57
12010,"MSA","Spokane-Spokane Valley, WA","44060",1977,40.51
12011,"MSA","Spokane-Spokane Valley, WA","44060",1978,45.34
12012,"MSA","Spokane-Spokane Valley, WA","44060",1979,51.26
12013,"MSA","Spokane-Spokane Valley, WA","44060",1980,54.11
12014,"MSA","Spokane-Spokane Valley, WA","44060",1981,52.55
12015,"MSA","Spokane-Spokane Valley, WA","44060",1982,49.69
12016,"MSA","Spokane-Spokane Valley, WA","44060",1983,51.48
12017,"MSA","Spokane-Spokane Valley, WA","44060",1984,57.74
12018,"MSA","Spokane-Spokane Valley, WA","44060",1985,58.66
12019,"MSA","Spokane-Spokane Valley, WA","44060",1986,59.65
12020,"MSA","Spokane-Spokane Valley, WA","44060",1987,59.56
12021,"MSA","Spokane-Spokane Valley, WA","44060",1988,59.44
12022,"MSA","Spokane-Spokane Valley, WA","44060",1989,63.28
12023,"MSA","Spokane-Spokane Valley, WA","44060",1990,69.56
12024,"MSA","Spokane-Spokane Valley, WA","44060",1991,75.63
12025,"MSA","Spokane-Spokane Valley, WA","44060",1992,83.63
12026,"MSA","Spokane-Spokane Valley, WA","44060",1993,91.75
12027,"MSA","Spokane-Spokane Valley, WA","44060",1994,99.09
12028,"MSA","Spokane-Spokane Valley, WA","44060",1995,102.49
12029,"MSA","Spokane-Spokane Valley, WA","44060",1996,104.7
12030,"MSA","Spokane-Spokane Valley, WA","44060",1997,105.33
12031,"MSA","Spokane-Spokane Valley, WA","44060",1998,108.13
12032,"MSA","Spokane-Spokane Valley, WA","44060",1999,109.01
12033,"MSA","Spokane-Spokane Valley, WA","44060",2000,109.05
12034,"MSA","Spokane-Spokane Valley, WA","44060",2001,114.12
12035,"MSA","Spokane-Spokane Valley, WA","44060",2002,117.44
12036,"MSA","Spokane-Spokane Valley, WA","44060",2003,121.44
12037,"MSA","Spokane-Spokane Valley, WA","44060",2004,131.9
12038,"MSA","Spokane-Spokane Valley, WA","44060",2005,153.32
12039,"MSA","Spokane-Spokane Valley, WA","44060",2006,178.03
12040,"MSA","Spokane-Spokane Valley, WA","44060",2007,193.55
12041,"MSA","Spokane-Spokane Valley, WA","44060",2008,193.11
12042,"MSA","Spokane-Spokane Valley, WA","44060",2009,183.42
12043,"MSA","Spokane-Spokane Valley, WA","44060",2010,173.63
12044,"MSA","Spokane-Spokane Valley, WA","44060",2011,162.02
12045,"MSA","Spokane-Spokane Valley, WA","44060",2012,159.23
12046,"MSA","Spokane-Spokane Valley, WA","44060",2013,160.75
12047,"MSA","Spokane-Spokane Valley, WA","44060",2014,166.01
12048,"MSA","Spokane-Spokane Valley, WA","44060",2015,174.03
12049,"MSA","Spokane-Spokane Valley, WA","44060",2016,186.5
12050,"MSA","Spokane-Spokane Valley, WA","44060",2017,203.89
12051,"MSA","Springfield, IL","44100",1984,64.97
12052,"MSA","Springfield, IL","44100",1985,67.81
12053,"MSA","Springfield, IL","44100",1986,70.46
12054,"MSA","Springfield, IL","44100",1987,74.43
12055,"MSA","Springfield, IL","44100",1988,76.97
12056,"MSA","Springfield, IL","44100",1989,79.78
12057,"MSA","Springfield, IL","44100",1990,83.26
12058,"MSA","Springfield, IL","44100",1991,87.05
12059,"MSA","Springfield, IL","44100",1992,90.55
12060,"MSA","Springfield, IL","44100",1993,93.85
12061,"MSA","Springfield, IL","44100",1994,97.85
12062,"MSA","Springfield, IL","44100",1995,101.27
12063,"MSA","Springfield, IL","44100",1996,104.3
12064,"MSA","Springfield, IL","44100",1997,105.93
12065,"MSA","Springfield, IL","44100",1998,108.07
12066,"MSA","Springfield, IL","44100",1999,109.17
12067,"MSA","Springfield, IL","44100",2000,110.07
12068,"MSA","Springfield, IL","44100",2001,113.73
12069,"MSA","Springfield, IL","44100",2002,116.25
12070,"MSA","Springfield, IL","44100",2003,118.6
12071,"MSA","Springfield, IL","44100",2004,123.91
12072,"MSA","Springfield, IL","44100",2005,128.28
12073,"MSA","Springfield, IL","44100",2006,131.41
12074,"MSA","Springfield, IL","44100",2007,133.85
12075,"MSA","Springfield, IL","44100",2008,134.47
12076,"MSA","Springfield, IL","44100",2009,134.7
12077,"MSA","Springfield, IL","44100",2010,136.18
12078,"MSA","Springfield, IL","44100",2011,137.1
12079,"MSA","Springfield, IL","44100",2012,138.3
12080,"MSA","Springfield, IL","44100",2013,141.15
12081,"MSA","Springfield, IL","44100",2014,141.73
12082,"MSA","Springfield, IL","44100",2015,145.49
12083,"MSA","Springfield, IL","44100",2016,149
12084,"MSA","Springfield, IL","44100",2017,150.88
12085,"MSA","Springfield, MA","44140",1979,38.09
12086,"MSA","Springfield, MA","44140",1980,38.72
12087,"MSA","Springfield, MA","44140",1981,40.22
12088,"MSA","Springfield, MA","44140",1982,46.76
12089,"MSA","Springfield, MA","44140",1983,49.99
12090,"MSA","Springfield, MA","44140",1984,57.73
12091,"MSA","Springfield, MA","44140",1985,67.18
12092,"MSA","Springfield, MA","44140",1986,80.45
12093,"MSA","Springfield, MA","44140",1987,100.86
12094,"MSA","Springfield, MA","44140",1988,113.92
12095,"MSA","Springfield, MA","44140",1989,117.08
12096,"MSA","Springfield, MA","44140",1990,114.12
12097,"MSA","Springfield, MA","44140",1991,110.48
12098,"MSA","Springfield, MA","44140",1992,108.83
12099,"MSA","Springfield, MA","44140",1993,107.31
12100,"MSA","Springfield, MA","44140",1994,103.45
12101,"MSA","Springfield, MA","44140",1995,102.34
12102,"MSA","Springfield, MA","44140",1996,103.85
12103,"MSA","Springfield, MA","44140",1997,105.38
12104,"MSA","Springfield, MA","44140",1998,109.67
12105,"MSA","Springfield, MA","44140",1999,113.36
12106,"MSA","Springfield, MA","44140",2000,119.24
12107,"MSA","Springfield, MA","44140",2001,128.8
12108,"MSA","Springfield, MA","44140",2002,141.05
12109,"MSA","Springfield, MA","44140",2003,154.51
12110,"MSA","Springfield, MA","44140",2004,174.45
12111,"MSA","Springfield, MA","44140",2005,196.38
12112,"MSA","Springfield, MA","44140",2006,205.9
12113,"MSA","Springfield, MA","44140",2007,208.21
12114,"MSA","Springfield, MA","44140",2008,199.56
12115,"MSA","Springfield, MA","44140",2009,193.4
12116,"MSA","Springfield, MA","44140",2010,189.51
12117,"MSA","Springfield, MA","44140",2011,184.64
12118,"MSA","Springfield, MA","44140",2012,182.27
12119,"MSA","Springfield, MA","44140",2013,182.05
12120,"MSA","Springfield, MA","44140",2014,183.34
12121,"MSA","Springfield, MA","44140",2015,187.61
12122,"MSA","Springfield, MA","44140",2016,192.14
12123,"MSA","Springfield, MA","44140",2017,199.94
12124,"MSA","Springfield, MO","44180",1984,69.6
12125,"MSA","Springfield, MO","44180",1985,73.38
12126,"MSA","Springfield, MO","44180",1986,76.31
12127,"MSA","Springfield, MO","44180",1987,78.12
12128,"MSA","Springfield, MO","44180",1988,78.65
12129,"MSA","Springfield, MO","44180",1989,79.18
12130,"MSA","Springfield, MO","44180",1990,80.05
12131,"MSA","Springfield, MO","44180",1991,81.88
12132,"MSA","Springfield, MO","44180",1992,84.48
12133,"MSA","Springfield, MO","44180",1993,87.69
12134,"MSA","Springfield, MO","44180",1994,95.95
12135,"MSA","Springfield, MO","44180",1995,101.47
12136,"MSA","Springfield, MO","44180",1996,105.37
12137,"MSA","Springfield, MO","44180",1997,108.04
12138,"MSA","Springfield, MO","44180",1998,110.92
12139,"MSA","Springfield, MO","44180",1999,112.07
12140,"MSA","Springfield, MO","44180",2000,114
12141,"MSA","Springfield, MO","44180",2001,119.05
12142,"MSA","Springfield, MO","44180",2002,123.12
12143,"MSA","Springfield, MO","44180",2003,127.3
12144,"MSA","Springfield, MO","44180",2004,132.86
12145,"MSA","Springfield, MO","44180",2005,141.74
12146,"MSA","Springfield, MO","44180",2006,150.1
12147,"MSA","Springfield, MO","44180",2007,154.6
12148,"MSA","Springfield, MO","44180",2008,152.72
12149,"MSA","Springfield, MO","44180",2009,149.41
12150,"MSA","Springfield, MO","44180",2010,145.68
12151,"MSA","Springfield, MO","44180",2011,140.13
12152,"MSA","Springfield, MO","44180",2012,141.19
12153,"MSA","Springfield, MO","44180",2013,142.49
12154,"MSA","Springfield, MO","44180",2014,144.37
12155,"MSA","Springfield, MO","44180",2015,149.39
12156,"MSA","Springfield, MO","44180",2016,155.44
12157,"MSA","Springfield, MO","44180",2017,163.03
12158,"MSA","Springfield, OH","44220",1982,64.88
12159,"MSA","Springfield, OH","44220",1983,57.62
12160,"MSA","Springfield, OH","44220",1984,60.32
12161,"MSA","Springfield, OH","44220",1985,61.3
12162,"MSA","Springfield, OH","44220",1986,64.81
12163,"MSA","Springfield, OH","44220",1987,68.5
12164,"MSA","Springfield, OH","44220",1988,74.09
12165,"MSA","Springfield, OH","44220",1989,78.57
12166,"MSA","Springfield, OH","44220",1990,82.42
12167,"MSA","Springfield, OH","44220",1991,86.61
12168,"MSA","Springfield, OH","44220",1992,90.26
12169,"MSA","Springfield, OH","44220",1993,94.5
12170,"MSA","Springfield, OH","44220",1994,98.22
12171,"MSA","Springfield, OH","44220",1995,103.97
12172,"MSA","Springfield, OH","44220",1996,110.05
12173,"MSA","Springfield, OH","44220",1997,114.11
12174,"MSA","Springfield, OH","44220",1998,120.39
12175,"MSA","Springfield, OH","44220",1999,123.56
12176,"MSA","Springfield, OH","44220",2000,126.41
12177,"MSA","Springfield, OH","44220",2001,134.15
12178,"MSA","Springfield, OH","44220",2002,137.7
12179,"MSA","Springfield, OH","44220",2003,141.14
12180,"MSA","Springfield, OH","44220",2004,145.74
12181,"MSA","Springfield, OH","44220",2005,150.65
12182,"MSA","Springfield, OH","44220",2006,148.88
12183,"MSA","Springfield, OH","44220",2007,150.9
12184,"MSA","Springfield, OH","44220",2008,147.46
12185,"MSA","Springfield, OH","44220",2009,143.38
12186,"MSA","Springfield, OH","44220",2010,139.27
12187,"MSA","Springfield, OH","44220",2011,135.13
12188,"MSA","Springfield, OH","44220",2012,134.72
12189,"MSA","Springfield, OH","44220",2013,132.36
12190,"MSA","Springfield, OH","44220",2014,134.17
12191,"MSA","Springfield, OH","44220",2015,138.95
12192,"MSA","Springfield, OH","44220",2016,143.98
12193,"MSA","Springfield, OH","44220",2017,148.06
12194,"MSA","St. Cloud, MN","41060",1988,79.08
12195,"MSA","St. Cloud, MN","41060",1989,81.62
12196,"MSA","St. Cloud, MN","41060",1990,84.42
12197,"MSA","St. Cloud, MN","41060",1991,86.82
12198,"MSA","St. Cloud, MN","41060",1992,90.19
12199,"MSA","St. Cloud, MN","41060",1993,94.26
12200,"MSA","St. Cloud, MN","41060",1994,99.2
12201,"MSA","St. Cloud, MN","41060",1995,103.55
12202,"MSA","St. Cloud, MN","41060",1996,109.33
12203,"MSA","St. Cloud, MN","41060",1997,114.91
12204,"MSA","St. Cloud, MN","41060",1998,120.2
12205,"MSA","St. Cloud, MN","41060",1999,126.95
12206,"MSA","St. Cloud, MN","41060",2000,137.61
12207,"MSA","St. Cloud, MN","41060",2001,149.42
12208,"MSA","St. Cloud, MN","41060",2002,161.87
12209,"MSA","St. Cloud, MN","41060",2003,173.99
12210,"MSA","St. Cloud, MN","41060",2004,188.98
12211,"MSA","St. Cloud, MN","41060",2005,204.38
12212,"MSA","St. Cloud, MN","41060",2006,212.42
12213,"MSA","St. Cloud, MN","41060",2007,211.33
12214,"MSA","St. Cloud, MN","41060",2008,202.79
12215,"MSA","St. Cloud, MN","41060",2009,194.92
12216,"MSA","St. Cloud, MN","41060",2010,186.09
12217,"MSA","St. Cloud, MN","41060",2011,179.43
12218,"MSA","St. Cloud, MN","41060",2012,176.84
12219,"MSA","St. Cloud, MN","41060",2013,179.21
12220,"MSA","St. Cloud, MN","41060",2014,183.57
12221,"MSA","St. Cloud, MN","41060",2015,190.26
12222,"MSA","St. Cloud, MN","41060",2016,199.02
12223,"MSA","St. Cloud, MN","41060",2017,209.68
12224,"MSA","St. George, UT","41100",1986,65.57
12225,"MSA","St. George, UT","41100",1987,66.12
12226,"MSA","St. George, UT","41100",1988,67.21
12227,"MSA","St. George, UT","41100",1989,67.61
12228,"MSA","St. George, UT","41100",1990,67.51
12229,"MSA","St. George, UT","41100",1991,71.56
12230,"MSA","St. George, UT","41100",1992,74.8
12231,"MSA","St. George, UT","41100",1993,82.24
12232,"MSA","St. George, UT","41100",1994,92.58
12233,"MSA","St. George, UT","41100",1995,101.47
12234,"MSA","St. George, UT","41100",1996,106.38
12235,"MSA","St. George, UT","41100",1997,109.08
12236,"MSA","St. George, UT","41100",1998,113.16
12237,"MSA","St. George, UT","41100",1999,112.09
12238,"MSA","St. George, UT","41100",2000,112.06
12239,"MSA","St. George, UT","41100",2001,116.55
12240,"MSA","St. George, UT","41100",2002,118.01
12241,"MSA","St. George, UT","41100",2003,121.57
12242,"MSA","St. George, UT","41100",2004,133.31
12243,"MSA","St. George, UT","41100",2005,172.47
12244,"MSA","St. George, UT","41100",2006,209.5
12245,"MSA","St. George, UT","41100",2007,210.11
12246,"MSA","St. George, UT","41100",2008,187.21
12247,"MSA","St. George, UT","41100",2009,157.42
12248,"MSA","St. George, UT","41100",2010,138.91
12249,"MSA","St. George, UT","41100",2011,129.34
12250,"MSA","St. George, UT","41100",2012,134.22
12251,"MSA","St. George, UT","41100",2013,144.56
12252,"MSA","St. George, UT","41100",2014,155.83
12253,"MSA","St. George, UT","41100",2015,164.9
12254,"MSA","St. George, UT","41100",2016,175.49
12255,"MSA","St. George, UT","41100",2017,188.97
12256,"MSA","St. Joseph, MO-KS","41140",1986,71.94
12257,"MSA","St. Joseph, MO-KS","41140",1987,74.5
12258,"MSA","St. Joseph, MO-KS","41140",1988,77.05
12259,"MSA","St. Joseph, MO-KS","41140",1989,80.1
12260,"MSA","St. Joseph, MO-KS","41140",1990,84.79
12261,"MSA","St. Joseph, MO-KS","41140",1991,86.87
12262,"MSA","St. Joseph, MO-KS","41140",1992,90.39
12263,"MSA","St. Joseph, MO-KS","41140",1993,94.27
12264,"MSA","St. Joseph, MO-KS","41140",1994,99.58
12265,"MSA","St. Joseph, MO-KS","41140",1995,103.71
12266,"MSA","St. Joseph, MO-KS","41140",1996,112.73
12267,"MSA","St. Joseph, MO-KS","41140",1997,116.59
12268,"MSA","St. Joseph, MO-KS","41140",1998,123.64
12269,"MSA","St. Joseph, MO-KS","41140",1999,127.29
12270,"MSA","St. Joseph, MO-KS","41140",2000,136.24
12271,"MSA","St. Joseph, MO-KS","41140",2001,143.15
12272,"MSA","St. Joseph, MO-KS","41140",2002,151.97
12273,"MSA","St. Joseph, MO-KS","41140",2003,155.92
12274,"MSA","St. Joseph, MO-KS","41140",2004,162.62
12275,"MSA","St. Joseph, MO-KS","41140",2005,172.49
12276,"MSA","St. Joseph, MO-KS","41140",2006,176.96
12277,"MSA","St. Joseph, MO-KS","41140",2007,179.91
12278,"MSA","St. Joseph, MO-KS","41140",2008,177.13
12279,"MSA","St. Joseph, MO-KS","41140",2009,179.34
12280,"MSA","St. Joseph, MO-KS","41140",2010,175.53
12281,"MSA","St. Joseph, MO-KS","41140",2011,169.79
12282,"MSA","St. Joseph, MO-KS","41140",2012,170.54
12283,"MSA","St. Joseph, MO-KS","41140",2013,173.28
12284,"MSA","St. Joseph, MO-KS","41140",2014,171.9
12285,"MSA","St. Joseph, MO-KS","41140",2015,177.14
12286,"MSA","St. Joseph, MO-KS","41140",2016,185.94
12287,"MSA","St. Joseph, MO-KS","41140",2017,183.3
12288,"MSA","St. Louis, MO-IL","41180",1975,36.68
12289,"MSA","St. Louis, MO-IL","41180",1976,40.73
12290,"MSA","St. Louis, MO-IL","41180",1977,45.36
12291,"MSA","St. Louis, MO-IL","41180",1978,52.1
12292,"MSA","St. Louis, MO-IL","41180",1979,59.26
12293,"MSA","St. Louis, MO-IL","41180",1980,63.09
12294,"MSA","St. Louis, MO-IL","41180",1981,61.07
12295,"MSA","St. Louis, MO-IL","41180",1982,61.23
12296,"MSA","St. Louis, MO-IL","41180",1983,65.58
12297,"MSA","St. Louis, MO-IL","41180",1984,70.01
